Enesembl ID	Gene	RNA line ab	RNA type ab	protein type ab
ENSG00000121690	DEPDC7	10.8		
ENSG00000121691	CAT	42.3		
ENSG00000121716	PILRB	32.3		
ENSG00000121741	ZMYM2	38.2		
ENSG00000121742	GJB6	3.5		
ENSG00000121743	GJA3	2.5		
ENSG00000121749	TBC1D15	22.3		
ENSG00000121753	ADGRB2	3.1		
ENSG00000121764	HCRTR1	0.0		
ENSG00000121766	ZCCHC17	67.9		
ENSG00000121769	FABP3	2.5		
ENSG00000121774	KHDRBS1	221.9		
ENSG00000121775	TMEM39B	3.4		
ENSG00000121797	CCRL2	0.0		
ENSG00000121807	CCR2	0.0		
ENSG00000121851	POLR3GL	14.1		
ENSG00000121853	GHSR	0.0		
ENSG00000121858	TNFSF10	0.3		
ENSG00000121864	ZNF639	55.2		
ENSG00000121871	SLITRK3	2.2		
ENSG00000121879	PIK3CA	8.4		
ENSG00000121892	PDS5A	86.9		
ENSG00000121895	TMEM156	0.2		
ENSG00000121897	LIAS	15.9		
ENSG00000121898	CPXM2	0.0		
ENSG00000121900	TMEM54	28.6		
ENSG00000121903	ZSCAN20	3.3		
ENSG00000121904	CSMD2	0.0		
ENSG00000121905	HPCA	0.4		
ENSG00000121931	LRIF1	12.9		
ENSG00000121933	TMIGD3	0.1		
ENSG00000121940	CLCC1	23.9		
ENSG00000121957	GPSM2	25.3		
ENSG00000121964	GTDC1	4.0		
ENSG00000121966	CXCR4	1.7		
ENSG00000121988	ZRANB3	2.4		
ENSG00000121989	ACVR2A	12.0		
ENSG00000122008	POLK	3.8		
ENSG00000122012	SV2C	0.0		
ENSG00000122025	FLT3	0.0		
ENSG00000122026	RPL21	1552.8		
ENSG00000122033	MTIF3	27.2		
ENSG00000122034	GTF3A	136.6		
ENSG00000122035	RASL11A	2.5		
ENSG00000122042	UBL3	11.0		
ENSG00000122068	FYTTD1	55.5		
ENSG00000122085	MTERF4	41.0		
ENSG00000122121	XPNPEP2	0.0		
ENSG00000122122	SASH3	0.0		
ENSG00000122126	OCRL	30.5		
ENSG00000122133	PAEP	0.0		
ENSG00000122136	OBP2A	0.0		
ENSG00000122140	MRPS2	88.9		
ENSG00000122145	TBX22	0.0		
ENSG00000122176	FMOD	0.0		
ENSG00000122180	MYOG	0.0		
ENSG00000122188	LAX1	0.0		
ENSG00000122194	PLG	0.0		
ENSG00000122203	KIAA1191	67.6		
ENSG00000122218	COPA	92.0		
ENSG00000122223	CD244	0.0		
ENSG00000122224	LY9	0.0		
ENSG00000122254	HS3ST2	0.0		
ENSG00000122257	RBBP6	46.2		
ENSG00000122299	ZC3H7A	33.1		
ENSG00000122304	PRM2	0.0		
ENSG00000122335	SERAC1	9.1		
ENSG00000122359	ANXA11	44.6		
ENSG00000122367	LDB3	0.0		
ENSG00000122375	OPN4	0.0		
ENSG00000122376	SHLD2	37.2		
ENSG00000122378	PRXL2A	9.5		
ENSG00000122386	ZNF205	10.8		
ENSG00000122390	NAA60	40.1		
ENSG00000122406	RPL5	1871.2		
ENSG00000122417	ODF2L	8.1		
ENSG00000122420	PTGFR	0.0		
ENSG00000122432	SPATA1	0.0		
ENSG00000122435	TRMT13	30.6		
ENSG00000122477	LRRC39	0.2		
ENSG00000122481	RWDD3	7.5		
ENSG00000122482	ZNF644	31.6		
ENSG00000122483	CCDC18	8.2		
ENSG00000122484	RPAP2	3.4		
ENSG00000122490	SLC66A2	16.2		
ENSG00000122507	BBS9	3.1		
ENSG00000122512	PMS2	19.2		
ENSG00000122515	ZMIZ2	10.6		
ENSG00000122543	OCM	0.0		
ENSG00000122545	SEPTIN7	166.3		
ENSG00000122547	EEPD1	2.4		
ENSG00000122550	KLHL7	21.5		
ENSG00000122557	HERPUD2	12.7		
ENSG00000122565	CBX3	275.7		
ENSG00000122566	HNRNPA2B1	196.3		
ENSG00000122574	WIPF3	18.1		
ENSG00000122584	NXPH1	0.4		
ENSG00000122585	NPY	0.0		
ENSG00000122591	FAM126A	44.3		
ENSG00000122592	HOXA7	36.9		
ENSG00000122641	INHBA	0.0		
ENSG00000122642	FKBP9	40.8		
ENSG00000122643	NT5C3A	28.3		
ENSG00000122644	ARL4A	27.3		
ENSG00000122674	CCZ1	16.6		
ENSG00000122678	POLM	2.7		
ENSG00000122679	RAMP3	0.0		
ENSG00000122687	MRM2	49.3		
ENSG00000122691	TWIST1	3.7		
ENSG00000122692	SMU1	31.1		
ENSG00000122694	GLIPR2	7.9		
ENSG00000122696	SLC25A51	19.6		
ENSG00000122705	CLTA	238.8		
ENSG00000122707	RECK	1.8		
ENSG00000122711	SPINK4	0.0		
ENSG00000122728	TAF1L	0.0		
ENSG00000122729	ACO1	51.3		
ENSG00000122733	PHF24	0.0		
ENSG00000122735	DNAI1	0.0		
ENSG00000122741	DCAF10	6.7		
ENSG00000122756	CNTFR	3.8		
ENSG00000122778	KIAA1549	5.7		
ENSG00000122779	TRIM24	71.9		
ENSG00000122783	CYREN	42.2		
ENSG00000122786	CALD1	106.0		
ENSG00000122787	AKR1D1	0.0		
ENSG00000122824	NUDT10	14.2		
ENSG00000122852	SFTPA1	0.0		
ENSG00000122859	NEUROG3	0.0		
ENSG00000122861	PLAU	0.9		
ENSG00000122862	SRGN	0.0		
ENSG00000122863	CHST3	7.4		
ENSG00000122870	BICC1	6.1		
ENSG00000122873	CISD1	21.7		
ENSG00000122877	EGR2	0.2		
ENSG00000122882	ECD	34.6		
ENSG00000122884	P4HA1	38.3		
ENSG00000122912	SLC25A16	10.2		
ENSG00000122952	ZWINT	153.2		
ENSG00000122958	VPS26A	73.1		
ENSG00000122965	RBM19	35.4		
ENSG00000122966	CIT	14.4		
ENSG00000122970	IFT81	19.7		
ENSG00000122971	ACADS	6.6		
ENSG00000122986	HVCN1	3.3		
ENSG00000123064	DDX54	55.0		
ENSG00000123066	MED13L	20.4		
ENSG00000123080	CDKN2C	71.4		
ENSG00000123091	RNF11	36.6		
ENSG00000123094	RASSF8	7.2		
ENSG00000123095	BHLHE41	0.4		
ENSG00000123096	SSPN	0.0		
ENSG00000123104	ITPR2	15.1		
ENSG00000123106	CCDC91	12.3		
ENSG00000123119	NECAB1	0.7		
ENSG00000123124	WWP1	26.4		
ENSG00000123130	ACOT9	29.6		
ENSG00000123131	PRDX4	279.8		
ENSG00000123136	DDX39A	215.7		
ENSG00000123143	PKN1	52.1		
ENSG00000123144	TRIR	185.5		
ENSG00000123146	ADGRE5	21.0		
ENSG00000123154	WDR83	7.3		
ENSG00000123159	GIPC1	38.7		
ENSG00000123165	ACTRT1	0.0		
ENSG00000123171	CCDC70	0.0		
ENSG00000123178	SPRYD7	12.1		
ENSG00000123179	EBPL	38.3		
ENSG00000123191	ATP7B	4.0		
ENSG00000123200	ZC3H13	32.1		
ENSG00000123213	NLN	9.5		
ENSG00000123219	CENPK	33.3		
ENSG00000123240	OPTN	17.3		
ENSG00000123243	ITIH5	0.0		
ENSG00000123268	ATF1	24.9		
ENSG00000123297	TSFM	60.1		
ENSG00000123307	NEUROD4	0.0		
ENSG00000123329	ARHGAP9	0.4		
ENSG00000123338	NCKAP1L	0.0		
ENSG00000123342	MMP19	0.0		
ENSG00000123349	PFDN5	416.7		
ENSG00000123352	SPATS2	28.9		
ENSG00000123353	ORMDL2	34.6		
ENSG00000123358	NR4A1	16.9		
ENSG00000123360	PDE1B	2.1		
ENSG00000123364	HOXC13	8.0		
ENSG00000123374	CDK2	73.4		
ENSG00000123384	LRP1	5.3		
ENSG00000123388	HOXC11	6.6		
ENSG00000123395	ATG101	44.6		
ENSG00000123405	NFE2	0.0		
ENSG00000123407	HOXC12	0.0		
ENSG00000123411	IKZF4	1.5		
ENSG00000123415	SMUG1	15.7		
ENSG00000123416	TUBA1B	3993.2		
ENSG00000123427	EEF1AKMT3	3.7		
ENSG00000123444	KBTBD4	7.5		
ENSG00000123453	SARDH	0.0		
ENSG00000123454	DBH	0.0		
ENSG00000123472	ATPAF1	97.3		
ENSG00000123473	STIL	29.4		
ENSG00000123485	HJURP	54.9		
ENSG00000123496	IL13RA2	0.0		
ENSG00000123500	COL10A1	0.0		
ENSG00000123505	AMD1	163.9		
ENSG00000123545	NDUFAF4	24.7		
ENSG00000123552	USP45	12.1		
ENSG00000123560	PLP1	0.0		
ENSG00000123561	SERPINA7	0.0		
ENSG00000123562	MORF4L2	477.1		
ENSG00000123569	H2BW1	0.0		
ENSG00000123570	RAB9B	0.5		
ENSG00000123572	NRK	0.1		
ENSG00000123575	FAM199X	23.9		
ENSG00000123576	ESX1	0.2		
ENSG00000123584	MAGEA9	0.0		
ENSG00000123594	ATXN3L	0.0		
ENSG00000123595	RAB9A	34.4		
ENSG00000123600	METTL8	17.7		
ENSG00000123607	TTC21B	8.2		
ENSG00000123609	NMI	5.6		
ENSG00000123610	TNFAIP6	0.0		
ENSG00000123612	ACVR1C	0.1		
ENSG00000123636	BAZ2B	19.4		
ENSG00000123643	SLC36A1	15.1		
ENSG00000123684	LPGAT1	33.2		
ENSG00000123685	BATF3	7.0		
ENSG00000123689	G0S2	0.0		
ENSG00000123700	KCNJ2	0.1		
ENSG00000123728	RAP2C	23.0		
ENSG00000123737	EXOSC9	83.1		
ENSG00000123739	PLA2G12A	14.9		
ENSG00000123810	B9D2	3.9		
ENSG00000123815	COQ8B	7.0		
ENSG00000123836	PFKFB2	3.1		
ENSG00000123838	C4BPA	0.0		
ENSG00000123843	C4BPB	0.0		
ENSG00000123892	RAB38	5.7		
ENSG00000123901	GPR83	0.1		
ENSG00000123908	AGO2	26.2		
ENSG00000123933	MXD4	3.7		
ENSG00000123975	CKS2	415.5		
ENSG00000123977	DAW1	0.0		
ENSG00000123983	ACSL3	20.4		
ENSG00000123989	CHPF	6.3		
ENSG00000123992	DNPEP	18.6		
ENSG00000123999	INHA	0.2		
ENSG00000124003	MOGAT1	0.0		
ENSG00000124006	OBSL1	31.9		
ENSG00000124019	FAM124B	0.5		
ENSG00000124067	SLC12A4	6.2		
ENSG00000124074	ENKD1	4.5		
ENSG00000124089	MC3R	0.0		
ENSG00000124091	GCNT7	0.0		
ENSG00000124092	CTCFL	0.2		
ENSG00000124098	FAM210B	15.9		
ENSG00000124102	PI3	0.0		
ENSG00000124103	FAM209A	0.2		
ENSG00000124104	SNX21	0.2		
ENSG00000124107	SLPI	0.0		
ENSG00000124116	WFDC3	0.0		
ENSG00000124120	TTPAL	10.5		
ENSG00000124126	PREX1	4.1		
ENSG00000124134	KCNS1	0.0		
ENSG00000124140	SLC12A5	4.3		
ENSG00000124143	ARHGAP40	0.0		
ENSG00000124145	SDC4	8.2		
ENSG00000124151	NCOA3	12.2		
ENSG00000124155	PIGT	43.6		
ENSG00000124157	SEMG2	0.0		
ENSG00000124159	MATN4	0.0		
ENSG00000124160	NCOA5	39.6		
ENSG00000124164	VAPB	27.1		
ENSG00000124171	PARD6B	2.6		
ENSG00000124172	ATP5F1E	70.3		
ENSG00000124177	CHD6	12.9		
ENSG00000124181	PLCG1	42.7		
ENSG00000124191	TOX2	3.2		
ENSG00000124193	SRSF6	91.7		
ENSG00000124194	GDAP1L1	0.0		
ENSG00000124196	GTSF1L	0.0		
ENSG00000124198	ARFGEF2	18.6		
ENSG00000124201	ZNFX1	10.8		
ENSG00000124203	ZNF831	0.0		
ENSG00000124205	EDN3	0.0		
ENSG00000124207	CSE1L	270.7		
ENSG00000124208	PEDS1-UBE2V1	3.6		
ENSG00000124209	RAB22A	4.5		
ENSG00000124212	PTGIS	0.0		
ENSG00000124214	STAU1	122.4		
ENSG00000124215	CDH26	0.0		
ENSG00000124216	SNAI1	1.6		
ENSG00000124217	MOCS3	3.8		
ENSG00000124222	STX16	25.5		
ENSG00000124225	PMEPA1	1.6		
ENSG00000124226	RNF114	62.5		
ENSG00000124227	ANKRD60	0.0		
ENSG00000124228	DDX27	79.1		
ENSG00000124232	RBPJL	0.0		
ENSG00000124233	SEMG1	0.0		
ENSG00000124237	C20orf85	0.0		
ENSG00000124243	BCAS4	10.8		
ENSG00000124249	KCNK15	0.0		
ENSG00000124251	TP53TG5	0.0		
ENSG00000124253	PCK1	0.0		
ENSG00000124256	ZBP1	0.0		
ENSG00000124257	NEURL2	1.6		
ENSG00000124260	MAGEA10	0.0		
ENSG00000124275	MTRR	17.0		
ENSG00000124279	FASTKD3	21.5		
ENSG00000124299	PEPD	39.5		
ENSG00000124302	CHST8	0.1		
ENSG00000124313	IQSEC2	1.7		
ENSG00000124333	VAMP7	47.6		
ENSG00000124334	IL9R	0.1		
ENSG00000124343	XG	0.0		
ENSG00000124356	STAMBP	36.6		
ENSG00000124357	NAGK	22.4		
ENSG00000124370	MCEE	12.4		
ENSG00000124374	PAIP2B	6.1		
ENSG00000124380	SNRNP27	34.9		
ENSG00000124383	MPHOSPH10	54.8		
ENSG00000124391	IL17C	0.0		
ENSG00000124406	ATP8A1	6.5		
ENSG00000124422	USP22	176.7		
ENSG00000124429	POF1B	5.1		
ENSG00000124440	HIF3A	0.0		
ENSG00000124444	ZNF576	13.0		
ENSG00000124449	IRGC	0.0		
ENSG00000124459	ZNF45	12.9		
ENSG00000124466	LYPD3	0.2		
ENSG00000124467	PSG8	0.0		
ENSG00000124469	CEACAM8	0.0		
ENSG00000124479	NDP	0.0		
ENSG00000124486	USP9X	67.1		
ENSG00000124490	CRISP2	0.0		
ENSG00000124491	F13A1	0.0		
ENSG00000124493	GRM4	0.1		
ENSG00000124496	TRERF1	13.2		
ENSG00000124507	PACSIN1	1.4		
ENSG00000124508	BTN2A2	10.7		
ENSG00000124523	SIRT5	7.4		
ENSG00000124532	MRS2	25.6		
ENSG00000124535	WRNIP1	70.2		
ENSG00000124541	RRP36	127.7		
ENSG00000124557	BTN1A1	0.0		
ENSG00000124562	SNRPC	398.7		
ENSG00000124564	SLC17A3	0.0		
ENSG00000124568	SLC17A1	0.0		
ENSG00000124570	SERPINB6	90.3		
ENSG00000124571	XPO5	78.4		
ENSG00000124574	ABCC10	5.8		
ENSG00000124575	H1-3	0.2		
ENSG00000124587	PEX6	28.7		
ENSG00000124588	NQO2	45.4		
ENSG00000124596	OARD1	38.1		
ENSG00000124602	UNC5CL	0.1		
ENSG00000124608	AARS2	14.7		
ENSG00000124610	H1-1	0.0		
ENSG00000124613	ZNF391	5.8		
ENSG00000124614	RPS10	2814.8		
ENSG00000124615	MOCS1	8.2		
ENSG00000124635	H2BC11	6.5		
ENSG00000124641	MED20	39.7		
ENSG00000124657	OR2B6	0.3		
ENSG00000124659	TBCC	22.9		
ENSG00000124664	SPDEF	0.0		
ENSG00000124678	TCP11	0.0		
ENSG00000124688	MAD2L1BP	59.2		
ENSG00000124701	APOBEC2	0.0		
ENSG00000124702	KLHDC3	126.1		
ENSG00000124713	GNMT	0.2		
ENSG00000124721	DNAH8	0.0		
ENSG00000124731	TREM1	0.0		
ENSG00000124733	MEA1	128.8		
ENSG00000124743	KLHL31	0.2		
ENSG00000124749	COL21A1	0.0		
ENSG00000124762	CDKN1A	3.7		
ENSG00000124766	SOX4	32.0		
ENSG00000124767	GLO1	222.5		
ENSG00000124772	CPNE5	0.1		
ENSG00000124780	KCNK17	0.0		
ENSG00000124782	RREB1	14.7		
ENSG00000124783	SSR1	112.0		
ENSG00000124784	RIOK1	45.7		
ENSG00000124785	NRN1	43.3		
ENSG00000124786	SLC35B3	11.5		
ENSG00000124787	RPP40	13.7		
ENSG00000124788	ATXN1	0.3		
ENSG00000124789	NUP153	68.1		
ENSG00000124795	DEK	260.7		
ENSG00000124802	EEF1E1	122.3		
ENSG00000124812	CRISP1	0.0		
ENSG00000124813	RUNX2	0.0		
ENSG00000124818	OPN5	0.0		
ENSG00000124827	GCM2	0.0		
ENSG00000124831	LRRFIP1	54.0		
ENSG00000124839	RAB17	0.0		
ENSG00000124875	CXCL6	0.0		
ENSG00000124882	EREG	0.0		
ENSG00000124900	TRIM51	0.0		
ENSG00000124920	MYRF	1.3		
ENSG00000124935	SCGB1D2	0.0		
ENSG00000124939	SCGB2A1	0.4		
ENSG00000124942	AHNAK	41.2		
ENSG00000125037	EMC3	64.2		
ENSG00000125046	SSUH2	0.0		
ENSG00000125084	WNT1	0.0		
ENSG00000125089	SH3TC1	0.0		
ENSG00000125107	CNOT1	177.9		
ENSG00000125124	BBS2	11.7		
ENSG00000125144	MT1G	0.2		
ENSG00000125148	MT2A	394.4		
ENSG00000125149	C16orf70	23.7		
ENSG00000125166	GOT2	203.2		
ENSG00000125170	DOK4	9.2		
ENSG00000125207	PIWIL1	0.0		
ENSG00000125245	GPR18	0.0		
ENSG00000125246	CLYBL	1.5		
ENSG00000125247	TMTC4	13.5		
ENSG00000125249	RAP2A	16.6		
ENSG00000125255	SLC10A2	0.4		
ENSG00000125257	ABCC4	7.9		
ENSG00000125266	EFNB2	2.9		
ENSG00000125285	SOX21	12.1		
ENSG00000125304	TM9SF2	81.1		
ENSG00000125319	HROB	10.9		
ENSG00000125337	KIF25	0.0		
ENSG00000125347	IRF1	7.4		
ENSG00000125351	UPF3B	45.9		
ENSG00000125352	RNF113A	24.4		
ENSG00000125354	SEPTIN6	60.2		
ENSG00000125355	TMEM255A	1.9		
ENSG00000125356	NDUFA1	555.7		
ENSG00000125363	AMELX	0.0		
ENSG00000125375	DMAC2L	2.3		
ENSG00000125378	BMP4	8.6		
ENSG00000125384	PTGER2	0.0		
ENSG00000125386	FAM193A	14.0		
ENSG00000125388	GRK4	3.6		
ENSG00000125398	SOX9	0.0		
ENSG00000125409	TEKT3	0.0		
ENSG00000125414	MYH2	0.0		
ENSG00000125430	HS3ST3B1	0.5		
ENSG00000125434	SLC25A35	2.8		
ENSG00000125445	MRPS7	122.3		
ENSG00000125447	GGA3	13.8		
ENSG00000125449	ARMC7	14.6		
ENSG00000125450	NUP85	88.8		
ENSG00000125454	SLC25A19	43.5		
ENSG00000125457	MIF4GD	13.6		
ENSG00000125458	NT5C	18.1		
ENSG00000125459	MSTO1	40.2		
ENSG00000125482	TTF1	18.5		
ENSG00000125484	GTF3C4	39.8		
ENSG00000125485	DDX31	32.8		
ENSG00000125492	BARHL1	0.0		
ENSG00000125498	KIR2DL1	0.0		
ENSG00000125503	PPP1R12C	12.6		
ENSG00000125505	MBOAT7	0.3		
ENSG00000125508	SRMS	0.0		
ENSG00000125510	OPRL1	0.1		
ENSG00000125520	SLC2A4RG	6.1		
ENSG00000125522	NPBWR2	0.0		
ENSG00000125531	FNDC11	0.1		
ENSG00000125533	BHLHE23	0.0		
ENSG00000125534	PPDPF	29.5		
ENSG00000125538	IL1B	0.0		
ENSG00000125551	PLGLB2	0.2		
ENSG00000125571	IL37	0.1		
ENSG00000125611	CHCHD5	8.9		
ENSG00000125618	PAX8	1.6		
ENSG00000125629	INSIG2	8.0		
ENSG00000125630	POLR1B	56.1		
ENSG00000125633	CCDC93	12.8		
ENSG00000125637	PSD4	0.0		
ENSG00000125648	SLC25A23	66.3		
ENSG00000125650	PSPN	1.5		
ENSG00000125651	GTF2F1	69.3		
ENSG00000125652	ALKBH7	9.6		
ENSG00000125656	CLPP	63.5		
ENSG00000125657	TNFSF9	5.4		
ENSG00000125675	GRIA3	0.2		
ENSG00000125676	THOC2	74.6		
ENSG00000125686	MED1	38.0		
ENSG00000125691	RPL23	2131.0		
ENSG00000125703	ATG4C	16.1		
ENSG00000125726	CD70	46.5		
ENSG00000125730	C3	0.2		
ENSG00000125731	SH2D3A	2.3		
ENSG00000125733	TRIP10	38.8		
ENSG00000125734	GPR108	24.7		
ENSG00000125735	TNFSF14	0.0		
ENSG00000125740	FOSB	0.5		
ENSG00000125741	OPA3	12.5		
ENSG00000125743	SNRPD2	1180.4		
ENSG00000125744	RTN2	5.6		
ENSG00000125746	EML2	6.0		
ENSG00000125753	VASP	6.2		
ENSG00000125755	SYMPK	55.1		
ENSG00000125772	GPCPD1	10.1		
ENSG00000125775	SDCBP2	0.5		
ENSG00000125779	PANK2	34.7		
ENSG00000125780	TGM3	0.0		
ENSG00000125787	GNRH2	0.5		
ENSG00000125788	DEFB126	0.0		
ENSG00000125798	FOXA2	0.0		
ENSG00000125810	CD93	0.0		
ENSG00000125812	GZF1	10.3		
ENSG00000125813	PAX1	0.0		
ENSG00000125814	NAPB	7.8		
ENSG00000125815	CST8	0.0		
ENSG00000125816	NKX2-4	2.5		
ENSG00000125817	CENPB	21.7		
ENSG00000125818	PSMF1	78.9		
ENSG00000125820	NKX2-2	4.1		
ENSG00000125821	DTD1	13.1		
ENSG00000125823	CSTL1	0.0		
ENSG00000125826	RBCK1	29.4		
ENSG00000125827	TMX4	10.1		
ENSG00000125831	CST11	0.0		
ENSG00000125834	STK35	17.6		
ENSG00000125835	SNRPB	370.7		
ENSG00000125841	NRSN2	33.5		
ENSG00000125843	AP5S1	3.9		
ENSG00000125844	RRBP1	38.7		
ENSG00000125845	BMP2	6.2		
ENSG00000125846	ZNF133	8.1		
ENSG00000125848	FLRT3	0.0		
ENSG00000125850	OVOL2	1.0		
ENSG00000125851	PCSK2	0.0		
ENSG00000125861	GFRA4	0.0		
ENSG00000125863	MKKS	27.6		
ENSG00000125864	BFSP1	2.8		
ENSG00000125868	DSTN	149.4		
ENSG00000125869	LAMP5	0.2		
ENSG00000125870	SNRPB2	74.9		
ENSG00000125871	MGME1	43.1		
ENSG00000125872	LRRN4	0.0		
ENSG00000125875	TBC1D20	18.8		
ENSG00000125877	ITPA	62.3		
ENSG00000125878	TCF15	1.5		
ENSG00000125879	OTOR	0.0		
ENSG00000125885	MCM8	46.1		
ENSG00000125888	BANF2	0.0		
ENSG00000125895	TMEM74B	3.4		
ENSG00000125898	FAM110A	3.3		
ENSG00000125900	SIRPD	0.0		
ENSG00000125901	MRPS26	69.6		
ENSG00000125903	DEFB129	0.0		
ENSG00000125910	S1PR4	0.0		
ENSG00000125912	NCLN	24.7		
ENSG00000125931	CITED1	20.5		
ENSG00000125944	HNRNPR	211.0		
ENSG00000125945	ZNF436	15.0		
ENSG00000125952	MAX	63.4		
ENSG00000125954	CHURC1-FNTB	0.3		
ENSG00000125962	ARMCX5	32.8		
ENSG00000125965	GDF5	0.0		
ENSG00000125966	MMP24	8.5		
ENSG00000125967	NECAB3	5.3		
ENSG00000125968	ID1	40.1		
ENSG00000125970	RALY	135.8		
ENSG00000125971	DYNLRB1	282.2		
ENSG00000125975	C20orf173	0.0		
ENSG00000125977	EIF2S2	169.7		
ENSG00000125991	ERGIC3	137.7		
ENSG00000125995	ROMO1	88.5		
ENSG00000125998	FAM83C	0.0		
ENSG00000125999	BPIFB1	0.0		
ENSG00000126001	CEP250	20.0		
ENSG00000126003	PLAGL2	35.7		
ENSG00000126005	MMP24OS	5.9		
ENSG00000126010	GRPR	0.0		
ENSG00000126012	KDM5C	72.6		
ENSG00000126016	AMOT	25.1		
ENSG00000126062	TMEM115	24.7		
ENSG00000126067	PSMB2	59.3		
ENSG00000126070	AGO3	5.9		
ENSG00000126088	UROD	127.2		
ENSG00000126091	ST3GAL3	2.8		
ENSG00000126106	TMEM53	3.6		
ENSG00000126107	HECTD3	29.7		
ENSG00000126214	KLC1	85.8		
ENSG00000126215	XRCC3	34.6		
ENSG00000126216	TUBGCP3	27.8		
ENSG00000126217	MCF2L	3.8		
ENSG00000126218	F10	0.0		
ENSG00000126226	PCID2	62.9		
ENSG00000126231	PROZ	0.0		
ENSG00000126233	SLURP1	0.0		
ENSG00000126243	LRFN3	2.3		
ENSG00000126246	IGFLR1	2.0		
ENSG00000126247	CAPNS1	291.3		
ENSG00000126249	PDCD2L	17.4		
ENSG00000126251	GPR42	0.0		
ENSG00000126254	RBM42	44.8		
ENSG00000126259	KIRREL2	2.9		
ENSG00000126261	UBA2	188.8		
ENSG00000126262	FFAR2	0.0		
ENSG00000126264	HCST	0.0		
ENSG00000126266	FFAR1	0.0		
ENSG00000126267	COX6B1	836.5		
ENSG00000126337	KRT36	0.0		
ENSG00000126351	THRA	22.6		
ENSG00000126353	CCR7	0.0		
ENSG00000126368	NR1D1	4.1		
ENSG00000126391	FRMD8	11.3		
ENSG00000126432	PRDX5	253.3		
ENSG00000126453	BCL2L12	46.3		
ENSG00000126456	IRF3	32.5		
ENSG00000126457	PRMT1	337.3		
ENSG00000126458	RRAS	7.3		
ENSG00000126460	PRRG2	0.3		
ENSG00000126461	SCAF1	28.0		
ENSG00000126464	PRR12	5.8		
ENSG00000126467	TSKS	0.0		
ENSG00000126500	FLRT1	0.0		
ENSG00000126522	ASL	7.1		
ENSG00000126524	SBDS	101.7		
ENSG00000126545	CSN1S1	0.0		
ENSG00000126549	STATH	0.0		
ENSG00000126550	HTN1	0.1		
ENSG00000126561	STAT5A	0.8		
ENSG00000126562	WNK4	0.2		
ENSG00000126581	BECN1	48.9		
ENSG00000126583	PRKCG	1.0		
ENSG00000126602	TRAP1	223.0		
ENSG00000126603	GLIS2	1.2		
ENSG00000126653	NSRP1	41.1		
ENSG00000126698	DNAJC8	88.4		
ENSG00000126705	AHDC1	1.4		
ENSG00000126709	IFI6	5.5		
ENSG00000126733	DACH2	6.7		
ENSG00000126746	ZNF384	59.8		
ENSG00000126749	EMG1	18.9		
ENSG00000126752	SSX1	0.0		
ENSG00000126756	UXT	123.5		
ENSG00000126759	CFP	0.1		
ENSG00000126767	ELK1	37.6		
ENSG00000126768	TIMM17B	125.1		
ENSG00000126773	PCNX4	16.6		
ENSG00000126775	ATG14	5.6		
ENSG00000126777	KTN1	122.5		
ENSG00000126778	SIX1	10.3		
ENSG00000126785	RHOJ	0.0		
ENSG00000126787	DLGAP5	91.5		
ENSG00000126790	L3HYPDH	11.1		
ENSG00000126803	HSPA2	0.0		
ENSG00000126804	ZBTB1	19.9		
ENSG00000126814	TRMT5	22.9		
ENSG00000126821	SGPP1	4.8		
ENSG00000126822	PLEKHG3	20.3		
ENSG00000126838	PZP	0.0		
ENSG00000126856	PRDM7	0.0		
ENSG00000126858	RHOT1	34.3		
ENSG00000126860	EVI2A	0.0		
ENSG00000126861	OMG	0.7		
ENSG00000126870	DYNC2I1	4.8		
ENSG00000126878	AIF1L	21.2		
ENSG00000126882	FAM78A	16.0		
ENSG00000126883	NUP214	35.2		
ENSG00000126890	CTAG2	0.0		
ENSG00000126895	AVPR2	0.0		
ENSG00000126903	SLC10A3	24.4		
ENSG00000126934	MAP2K2	74.2		
ENSG00000126945	HNRNPH2	160.6		
ENSG00000126947	ARMCX1	0.0		
ENSG00000126950	TMEM35A	3.4		
ENSG00000126953	TIMM8A	46.2		
ENSG00000126970	ZC4H2	10.4		
ENSG00000127022	CANX	120.2		
ENSG00000127054	INTS11	46.3		
ENSG00000127074	RGS13	0.0		
ENSG00000127080	IPPK	16.4		
ENSG00000127081	ZNF484	3.5		
ENSG00000127083	OMD	0.0		
ENSG00000127084	FGD3	0.6		
ENSG00000127124	HIVEP3	0.4		
ENSG00000127125	PPCS	11.5		
ENSG00000127129	EDN2	0.0		
ENSG00000127152	BCL11B	1.7		
ENSG00000127184	COX7C	539.3		
ENSG00000127191	TRAF2	27.9		
ENSG00000127220	ABHD8	3.2		
ENSG00000127241	MASP1	0.0		
ENSG00000127249	ATP13A4	0.0		
ENSG00000127252	PLAAT1	12.9		
ENSG00000127311	HELB	0.5		
ENSG00000127314	RAP1B	146.5		
ENSG00000127318	IL22	0.0		
ENSG00000127324	TSPAN8	0.0		
ENSG00000127325	BEST3	0.0		
ENSG00000127328	RAB3IP	14.7		
ENSG00000127329	PTPRB	0.2		
ENSG00000127334	DYRK2	16.0		
ENSG00000127337	YEATS4	41.6		
ENSG00000127362	TAS2R3	0.3		
ENSG00000127364	TAS2R4	0.3		
ENSG00000127366	TAS2R5	0.8		
ENSG00000127377	CRYGN	0.0		
ENSG00000127399	LRRC61	0.0		
ENSG00000127412	TRPV5	0.0		
